textID,text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km�),Density (P/Km�)
8f3e73cf09,"Screw the reviews, I thought Wolverine was awesome. But not enough Dominic Monaghan for my liking.",positive,morning,46-60,China,1439323776,9388211,153
c7489a23fa,"If you followed us recently, PLEASE dont be offended that we haven`t followed back. We hit our limit.   Hopefully we will be free soon.",positive,noon,60-70,Colombia,50882891,1109500,46
148ac38bea, Yes i work 6 to 3...,neutral,night,70-100,Comoros,869601,1861,467
641555ac70," Hmmm, maybe that`s what they meant. They eluded to something brand new but you know how the media is",neutral,morning,0-20,Congo (Congo-Brazzaville),5518087,3.42E+05,16
4bda359cbb,Done at the spa   now meeting vic for some late lunch!,neutral,noon,21-30,Costa Rica,5094118,51060,100
ed084a1fa7,Happy monday  up and about going to tavares today. Hope everyone has a blessed day!,positive,night,31-45,Croatia,4105267,55960,73
1af124bc1c, Always have wanted to go to Oz,neutral,morning,46-60,Cuba,11326616,106440,106
e98226e842, Thx,neutral,noon,60-70,Cyprus,1207359,9240,131
85ec413e54, http://twitpic.com/4jaz5 - Cool... luv it,positive,night,70-100,Czechia (Czech Republic),10708981,77240,139
7df7221145,  that`s why I need to be there...To represent the Blackberries,positive,morning,0-20,Democratic Republic of the Congo,89561403,2267050,40
0ab8f9c4bc,Okay so I`m dedicating my 300th tweet to the fact that I`m going to the Apple store because there is a HUGE crack on the glass screen!,neutral,noon,21-30,Denmark,5792202,42430,137
06cad97de6, If only we could ever actually be allowed to stay here and do that,neutral,night,31-45,Djibouti,988000,23180,43
37f6bd5ac5, Let me know how that turns out!!,neutral,morning,46-60,Dominica,71986,750,96
9bef0d7135, was that sass I detect?  As long as it isn`t back sass! Haha,neutral,noon,60-70,Dominican Republic,10847910,4.83E+04,225
7436ec1a2c," yeah I was thinking about that ,ahaha",positive,night,70-100,Ecuador,17643054,248360,71
cf10e9309a, Sports Bar Shatranjanpoli Rest Ph 26498457 All Sports Bar Andheri W 26733333 Dont know whether that helps. Google ki jai ho,neutral,morning,0-20,Egypt,102334404,995450,103
ce69e99e71,I`m not sleeping at all until  accepts my appology,negative,noon,21-30,El Salvador,6486205,20720,313
6402e14398,"Wolverine Was BOSS! Seriously, And Will.I.Am Was In It, What The **** ??",negative,night,31-45,Equatorial Guinea,1402985,28050,50
914c40995f," I live for pain, bring it on",neutral,morning,46-60,Eritrea,3546421,101000,35
258f37341e,"okay, i`m out for a while  back later!",neutral,noon,60-70,Estonia,1326535,42390,31
77ba0fee75,  #powerblog What is this powerblog challenge you keep talking about?  I`m a newbie follower,neutral,night,70-100,"Eswatini (fmr. ""Swaziland"")",1160164,17200,67
96a4ce0d47,almost died. Laptop screen was set to 100% brightness after I reinstalled Windows Vista. Got a headache now  #insanedefaults,positive,morning,0-20,Ethiopia,114963588,1000000,115
5bcc50c275,Waiting for tish to get off. Got to drive my moms CRV to pick her up all my myself and duckie. First time,neutral,noon,21-30,Fiji,896445,18270,49
c5645758be,"Trying to decide on a movie with the friends.. not going to well! lol :p  No bible study 2nite, which means ****-day cake  buy my own??",negative,night,31-45,Finland,5540720,3.04E+05,18
7e3c091fc2,going to shower because i don`t want to smell at school tomorrow,neutral,morning,46-60,France,65273511,547557,119
869bb56451, Sigh... you know I am...,neutral,noon,60-70,Gabon,2225734,257670,9
09ad12cc5c,"discovered cause of a bug in the new #NetPLAYER 4 build. Publishing bug fix now, hopefully new beta by tomorrow",positive,night,70-100,Gambia,2416668,10120,239
251aa82551,Here are 4 FREE twitter tools will get you followers  http://short.to/511q http://jijr.com/hulz http://short.to/511r http://2ve.org/xPG0/,neutral,morning,0-20,Georgia,3989167,69490,57
8e0a0ffbe1,just got home from work.... and is chugging down a big bottle of apple juice.,neutral,noon,21-30,Germany,83783942,348560,240
799f65f193, Yes it does. Please dont` go. If you die I will cry.. which normally leads to small animals getting harmed,negative,night,31-45,Ghana,31072940,227540,137
d06582e26d,writing report cards  soooo tired but what an amazing day. check it out on fb soon!,positive,morning,46-60,Greece,10423054,128900,81
dbe1d16b29, it was only once for my big brother...and I`m done now,neutral,noon,60-70,Grenada,112523,340,331
7809dd704a,good news: finally finished my #EASactive workout that has been paused for 6 hours. bad news: my resistance band is torn,neutral,night,70-100,Guatemala,17915568,107160,167
97334eb7c0,"Well good morning all, What a wonderful day in the neighborhood  Thanks for all those that are now following another 60 this morning",positive,morning,0-20,Guinea,13132795,2.46E+05,53
e1546f901a,FTSK and Mercy Mercedes were amazing tonight.. as always,positive,noon,21-30,Guinea-Bissau,1968001,28120,70
2ece7f3810,  hope he is ok!,positive,night,31-45,Guyana,786552,196850,4
ba309a37d1,can`t school just be done already? it hurts too much... seeing him every day,positive,morning,46-60,Haiti,11402528,27560,414
84ca20505a,"I waited, listening to wind blowing through the tumbleweed? Are none of you old enough to know what to do when someone says 'Crackerack'?",neutral,noon,60-70,Holy See,801,0,2003
de8c4c410d, Hell Yeah!,neutral,night,70-100,Honduras,9904607,111890,89
e33d5ceea2, HIM shirt at dinner? Do you need to ask??  Does it actually have Ville on it?,neutral,morning,0-20,Hungary,9660351,90530,107
394881b7d0, i know!!,neutral,noon,21-30,Iceland,341243,100250,3
52d8be9124, huh what the ****? Smelly? Noooo. I love alex Vixon,neutral,night,31-45,India,1380004385,2973190,464
dabe649ee3,"Went to a party last night. Dindin and I showed up in matching outfits ) GREAT MINDS THINK ALIKE ) Anyway, happy birthday, ate lara",positive,morning,46-60,Indonesia,273523615,1811570,151
2a5bb8d827," Happy b-day! Just woke up on this side of Earth, so wishes are bit late",positive,noon,60-70,Iran,83992949,1.63E+06,52
dbbbbe6059,"thank you for teaching me values and to be a better person each day  I LOVE SO MUCH, YOU`RE THE BEST MUM IN THE WORLD",positive,night,70-100,Iraq,40222493,434320,93
894e188d01,HAPPY MOTHERS DAY.!,positive,morning,0-20,Ireland,4937786,68890,72
a91ca2ffae," *laughs* I`m glad that you have self confidence - it`s a wonderful trait to have  I`ll applaud extra loud for it, okay?",positive,noon,21-30,Israel,8655535,21640,400
89d5b3f0b5,  Thanks,positive,night,31-45,Italy,60461826,294140,206
fe0abe1754,twittering after 2 days!,neutral,morning,46-60,Jamaica,2961167,10830,273
1b6380b1b3,Getting ready for week  Its too nice today to be stuck inside working!,positive,noon,60-70,Japan,126476461,364555,347
02c004bc2d,I am tres depressed,negative,night,70-100,Jordan,10203134,88780,115
b4d5f1e13e,"Felt like ****, behaved like my son; ate to compensate. Pigged out on home-roasted sugar almonds. Painful tum, threw up, still feel sick.",negative,morning,0-20,Kazakhstan,18776707,2699700,7
80481307d5,Happy Mothers Day people. i love my mom a lot still,positive,noon,21-30,Kenya,53771296,569140,94
05a0e60f99, I`m sorry to hear that.,negative,night,31-45,Kiribati,119449,8.10E+02,147
e3cc598980," That`s awesome dude, yay for surprise celebrities!  I got to meet him a few years ago, he was soooo friendly.",positive,morning,46-60,Kuwait,4270571,17820,240
a2cf6cc397," it makes me happy to hear a girl talk, or tweet, about the nba. but... could you give my nuggets some love?!",positive,noon,60-70,Kyrgyzstan,6524195,191800,34
53e78f3f89,Is getting the hang of Twitter.,neutral,night,70-100,Laos,7275560,230800,32
ba83f744d8,You know your neck is jacked up when you are forced to pay for parking bc you can`t turn you head to parallel park in the free spaces...,negative,morning,0-20,Latvia,1886198,62200,30
2dd0cddb70,I want it BACK NOW!: http://bit.ly/PP1WZ,neutral,noon,21-30,Lebanon,6825445,10230,667
e3a1b65ef3,Going to miss my roomie ... We will no longer be roomies starting tomorrow,negative,night,31-45,Lesotho,2142249,30360,71
7ae37ef593,"bathing with two little angels, Keyla and Janice.",neutral,morning,46-60,Liberia,5057681,96320,53
73fa7068a2," Yep, finished, chocked full of spelling and grammatical errors, but I`m cleaning it up tomorrow and popping it up  hehe",negative,noon,60-70,Libya,6871292,1759540,4
f5b15be6f6, HAHAHHA lol true that! i always remember my BD but i can never remember what date or even day it is,neutral,night,70-100,Liechtenstein,38128,160,238
68bda81bb9,"Family is here,hanging with them",neutral,morning,0-20,Lithuania,2722289,6.27E+04,43
59e77db781,Watching Ellen Love her!! then doing the dishes  and tanning ...it`s gorgeous out!,positive,noon,21-30,Luxembourg,625978,2590,242
e3731b6ce8, what`s goin on hun?  I`m worried about you,negative,night,31-45,Madagascar,27691018,581795,48
b09362ee8e, Im not bannished... but I am at work till 6,negative,morning,46-60,Malawi,19129952,94280,203
c4f9792d55," Morning! If I get to see it, I`ll let you know. Right now, I`m going to go see Wolverine.",neutral,noon,60-70,Malaysia,32365999,328550,99
20d4300a14," red top tabloids, build em up, knock em down",neutral,night,70-100,Maldives,540544,300,1802
7b69f49c42,tonight in party w/ my girls (minus vita),positive,morning,0-20,Mali,20250833,1220190,17
519a5d3be7,  why not now you made me sad I thought you`d be jumping for joy,neutral,noon,21-30,Malta,441543,320,1380
aa97eca66f, Simple my a#@,neutral,night,31-45,Marshall Islands,59190,180,329
d3230b7cfd,"The pics I just uploaded are the baby pics of my cats. Missy is now an adult and a pretty little kitty, but Batty is in kitten heaven now",neutral,morning,46-60,Mauritania,4649658,1030700,5
294df18b9f," I saw the play of it here, it was amazing",positive,noon,60-70,Mauritius,1271768,2.03E+03,626
e5e2d9d1f3, _ i am glad to break my twitter virginity with you two.,positive,night,70-100,Mexico,128932753,1943950,66
b7a9ba95d0,Dinner with the fam... I have missed them,negative,morning,0-20,Micronesia,115023,700,164
6943d0f480,"_Live That`s what I want. More the better. Bound to be a few bad eggs though, but they will soon learn.",neutral,noon,21-30,Moldova,4033963,32850,123
9e047ed52a,Hell yeah Kellynn got a Twitter. Finally.,neutral,night,31-45,Monaco,39242,1,26337
a54d3c2825," I know   It was worth a shot, though!",positive,morning,46-60,Mongolia,3278290,1553560,2
5b578d0b4c,"Just opened a facebook account, I`m a little confused I don`t really get it. Twitter seems much better",positive,noon,60-70,Montenegro,628066,13450,47
c4ab28566e,Ship. I`m stuck.,negative,night,70-100,Morocco,36910560,446300,83
162a2510d2,DUSTBIN BABY ON AT 11.30 Cannot wait  x,positive,morning,0-20,Mozambique,31255435,786380,40
c25871ec9e," Not going to dwell on it. It happened, it`s passed. Just a shame as he was so supportive! Such is life!  x",negative,noon,21-30,Myanmar (formerly Burma),54409800,653290,83
fdb77c3752,,neutral,night,31-45,Namibia,2540905,8.23E+05,3
ddd4dd7be4,It looks like the office TV DOES get MLB Network... and it looks like MLBN will NOT be televising the DET/BAL game today  #wieters,neutral,morning,46-60,Nauru,10824,20,541
d2af698d65,Home empty handed.  No comics found today.  I shall now indulge in my cupcakes from Magnolia Bakery.,neutral,noon,60-70,Nepal,29136808,143350,203
1594011c6d,Laying in bed til workkk... Oh the life. Definitely pinched a nerve.,negative,night,70-100,Netherlands,17134872,33720,508
bb61a7094b,today is a busy day. exhausting!,negative,morning,0-20,New Zealand,4822233,263310,18
454ea2153b," I was going to go on Sunday, but now I`ve got too much going on that weekend",neutral,noon,21-30,Nicaragua,6624554,120340,55
b5dd587dd2, Sorry to hear ur flight got cancelled  that blows!!!,negative,night,31-45,Niger,24206644,1266700,19
e5160216a5,ohh my tooth is hurts ohh  im sad it very hurts,negative,morning,46-60,Nigeria,206139589,910770,226
ea3320d696,"Before I get too distracted, I`d like to thank my new followers for taking the trouble to follow me! And to my others: feelin the love",positive,noon,60-70,North Korea,25778816,120410,214
5680a0b488, u think u have bills Ha!Ii just finished paying mine that`s y I`m broke,negative,night,70-100,North Macedonia,2083374,25220,83
ed6c2e4824, Not sure it didn`t say it was 2 big. I jst saw the pics of u on ur last bday. You looked so pretty!! I miss you!!,neutral,morning,0-20,Norway,5421241,3.65E+05,15
a8f2acd515,sore throat. Planning the TET outing to Marwell though...good times,neutral,noon,21-30,Oman,5106626,309500,16
e9f7f78cfa,mcfly gig last nightt omg it was amazin didnt sit down through the whole thing  mcfly did you see me and ma best mate we were in tutus,positive,night,31-45,Pakistan,220892340,770880,287
4c71b5fb91,2 days without sleep and now a migraine. I thought life postR01 was meant to be relaxing,negative,morning,46-60,Palau,18094,460,39
be8544ffb1, There!,neutral,noon,60-70,Palestine State,5101414,6020,847
0404648e1c,?sucks!?..,negative,night,70-100,Panama,4314767,74340,58
e136c0f2af, whens the sway sway winner announced?,neutral,morning,0-20,Papua New Guinea,8947024,452860,20
032e865dc7, K will check it out...,neutral,noon,21-30,Paraguay,7132538,397300,18
d723ea3299," doing pretty well, up and wide awake",positive,night,31-45,Peru,32971854,1280000,26
3d208b8e59,"i want to wake up early, and get a coffee tomorrow (today) !  it`s going to be a busyy day! but have to keep writing.. booo whoo!",neutral,morning,46-60,Philippines,109581078,298170,368
f1f5e8edfa,I Miss Daddy and Mommy,negative,noon,60-70,Poland,37846611,3.06E+05,124
51f4502988,"My dog is officially depressed that my brother`s dogs are gone. He doesn`t want to go outside and when we did, he play half-heartedly.",negative,night,70-100,Portugal,10196709,91590,111
728c29215f,I just realized that I can`t forward text msgs with my iPhone.,neutral,morning,0-20,Qatar,2881053,11610,248
c9091836ce,"My frist post... Off to find a new car for my parents, exciting!",positive,noon,21-30,Romania,19237691,230170,84
9668542b2a,Argh noo! Missed The Killers on Wossy!  That sucks! Missed out on Brandon. Total failure! Anyone know if it`s repeated? Must investigate!,negative,night,31-45,Russia,145934462,16376870,9
cd5d081760,seriously bored without anyone to talk to... but not tired enough for sleep,negative,morning,46-60,Rwanda,12952218,24670,525
061eb4c0de, I am lost. Please help me find a good home.,negative,noon,60-70,Saint Kitts and Nevis,53199,260,205
c20cb786c4,"It`s a Peter & Gordon morning  -> And I, go to pieces and I wanna hide / Go to pieces and I almost die / Ever... ? http://blip.fm/~5yk38",neutral,night,70-100,Saint Lucia,183627,610,301
7733e8541a,Ok so I`ve now got a bit of a bad back after lifting all drum hardware into my car   downer.,negative,morning,0-20,Saint Vincent and the Grenadines,110940,390,284
58eda20efc, LMAO... Smh!  that one threw me off.,neutral,noon,21-30,Samoa,198414,2830,70
2f5c77dfb3, oh nice going!,positive,night,31-45,San Marino,33931,6.00E+01,566
4646623c1d,Is getting ready for work... Working all weekend,neutral,morning,46-60,Sao Tome and Principe,219159,960,228
a97db072ed,Gonna celebrate Mothers Day with the family but gonna start the partying tonite,positive,noon,60-70,Saudi Arabia,34813871,2149690,16
f3117413cc, i agree with you!,positive,night,70-100,Senegal,16743927,192530,87
59cb0c3a14, I only do computers. Am hopeless at everything else,negative,morning,0-20,Serbia,8737371,87460,100
322b61740c,"90 degrees, gross skies, and thunderstorms...perfect match for my mood  lol",positive,noon,21-30,Seychelles,98347,460,214
